epoch,split,probe_count,mean_std,near_zero_fraction,near_zero_threshold,effective_rank,rank_upper_bound,mean_absolute_correlation,pooled_effective_rank,pooled_rank_upper_bound,pooled_cosine_mean,adjacent_token_cosine,normal_mse,normal_delta_mse,zero_mse,zero_delta_mse,probe_mean_mse,probe_mean_delta_mse,sample_shuffle_mse,sample_shuffle_delta_mse,time_shuffle_mse,time_shuffle_delta_mse
0,val,64,0.49269269309870106,0.0,0.0001,1.7264287406162573,64,0.6360978787921064,1.1438313430290339,63,0.7589922741093925,0.9792166948318481,1.227722892683574,0.0,1.0992701967537843,-0.12845269592978958,1.1201257187960012,-0.10759717388757273,1.234561167900827,0.006838275217253109,1.2443906155708502,0.01666772288727625
5,val,64,0.26148573993266905,0.0,0.0001,4.202092175090077,64,0.43295625118998954,1.5925003754819085,63,0.9807603480334923,0.9945381283760071,0.2660981354326771,0.0,1.0970252360881056,0.8309271006554286,1.096694266840874,0.8305961314081969,1.8268650591514828,1.5607669237188058,1.0629157511590304,0.7968176157263533
10,val,64,0.2444574156448696,0.0,0.0001,5.2726341672816135,64,0.4065209479246948,1.9501679782847492,63,0.9899264854120232,0.9929007291793823,0.24859701591473185,0.0,1.096481569428459,0.8478845535137273,1.0938733748936322,0.8452763589789004,1.771286160802866,1.5226891448881341,1.1154386856785152,0.8668416697637834
15,val,64,0.28102611146407563,0.0,0.0001,6.766395788398262,64,0.37226766811865647,2.0092284296340925,63,0.9860293030680606,0.9889267086982727,0.2478058183817462,0.0,1.096047397803165,0.8482415794214189,1.094449447533252,0.8466436291515058,1.7395204650557627,1.4917146466740165,1.1854421613284214,0.9376363429466752
20,val,64,0.3109092760331908,0.0,0.0001,8.326078788820146,64,0.3497613206447464,2.2327179644727697,63,0.9837229126262437,0.9851213693618774,0.2518470504870903,0.0,1.0959370543041242,0.844090003817034,1.094300545342982,0.8424534948558917,1.7528118999771964,1.5009648494901062,1.2678252028596606,1.0159781523725704
23,val,64,0.3206881598938056,0.0,0.0001,8.782983316851968,64,0.34141084125437426,2.280894756916552,63,0.982173859267657,0.9832190871238708,0.24363269974835658,0.0,1.0958901578820035,0.852257458133647,1.0941517529906941,0.8505190532423376,1.7364681709638947,1.492835471215538,1.290956324931759,1.0473236251834024
